NodeID	PortID	AverageQueueLength	SampleCount
37	2	978.017255	121992
37	3	5.866704	121992
38	1	795.276502	121992
38	2	533.673375	121941
38	3	10.266952	121992
39	1	263.471433	121992
39	2	278.622820	121992
39	3	0.646510	121992
40	1	348.597908	121992
40	2	658.567414	121992
40	3	6.651125	121992
41	1	592.163371	121992
41	2	830.843426	121891
41	3	0.641450	121891
42	1	747.459243	121992
42	2	349.478810	121992
42	3	9.004590	121992
43	1	436.948984	121941
43	2	390.712186	121992
43	3	0.397305	121992
44	1	426.066294	121941
44	2	388.570775	121992
44	3	10.044355	121992
45	1	378.049675	121992
45	2	308.972121	121992
45	3	0.257830	121941
46	1	781.926421	121992
46	2	820.383222	121992
46	3	5.851728	121992
47	1	506.951755	121941
47	2	546.883337	121992
47	3	0.346244	121992
48	1	851.614311	121992
48	2	384.506540	121941
48	3	2.813582	121941
49	1	447.776272	121992
49	2	293.925856	121992
49	3	2.516896	121891
50	1	503.687840	121992
50	2	625.245328	121992
50	3	0.439307	121992
51	1	873.949869	121941
51	2	610.938463	121992
51	3	0.397141	121992
52	1	673.264575	121992
52	2	363.124697	121992
52	3	9.105335	121992
53	1	674.886747	121992
53	2	775.010681	121992
53	3	12.576825	121992
54	1	498.045388	121992
54	2	732.835178	121992
54	3	0.637624	121992
55	1	362.635017	121992
55	2	375.975621	121992
55	3	10.547987	121992
56	1	728.773379	121992
56	2	565.912404	121992
56	3	0.344318	121992
57	1	1200.040085	121941
57	2	395.923914	121941
57	3	9.213111	121941
58	1	371.453949	121941
58	2	695.227528	121941
58	3	0.357698	121941
59	1	621.973884	121992
59	2	671.994336	121992
59	3	0.604760	121941
60	1	669.617024	121992
60	2	350.597342	121992
60	3	0.578267	121992
61	1	687.784896	121992
61	2	346.298667	121992
61	3	3.120803	121992
62	1	542.611565	121992
62	2	329.935012	121992
62	3	5.439463	121992
63	1	1005.398928	121992
63	2	349.450308	121992
63	3	0.420946	121992
64	1	334.748485	121941
