NodeID	PortID	AverageQueueLength	SampleCount
62	2	109422.157415	29203
62	3	27.740438	29203
63	1	11704.416190	29203
63	2	146230.983495	29203
63	3	52.171010	29203
64	1	21291.727665	29203
64	2	113840.067664	29203
64	3	31.566209	29203
65	1	20640.489676	29203
65	2	149723.386707	29203
65	3	43.122076	29203
66	1	34699.982365	29203
66	2	150704.033010	29203
66	3	63.663767	29203
67	1	47044.791426	29203
67	2	154692.253570	29203
67	3	29.874040	29152
68	1	7500.003390	29203
68	2	137382.969044	29203
68	3	70.313392	29203
69	1	14399.565421	29203
69	2	124277.150601	29203
69	3	45.702051	29203
70	1	18931.484128	29203
70	2	132372.216039	29203
70	3	41.382444	29152
71	1	32454.888059	29203
71	2	223272.418758	29203
71	3	53.464986	29203
72	1	169631.530904	29203
72	2	141386.107660	29203
72	3	83592.253193	29203
72	4	124219.838407	29203
72	5	108068.635722	29203
72	6	181508.244495	29203
72	7	157339.636681	29203
72	8	107978.213095	29203
73	1	121070.215800	29203
73	2	166629.059069	29203
73	3	109639.253125	29203
73	4	120855.626682	29203
73	5	152292.999212	29203
73	6	175846.211691	29203
73	7	118533.228881	29203
73	8	109381.990823	29203
74	1	141449.189467	29203
74	2	81690.813752	29203
74	3	174074.132726	29203
74	4	110058.967435	29203
74	5	129256.508372	29203
74	6	122647.168202	29203
74	7	137567.839537	29203
74	8	95993.918330	29203
75	1	153801.581550	29203
75	2	131029.676917	29203
75	3	156383.549293	29203
75	4	126191.735233	29203
75	5	115178.472383	29203
75	6	173376.074616	29203
75	7	155713.086498	29203
75	8	94985.101188	29203
76	1	150336.069582	29203
76	2	106805.257405	29203
76	3	147485.169263	29203
76	4	124264.967195	29203
76	5	119912.118584	29203
76	6	107068.517584	29203
76	7	121079.569051	29203
76	8	142013.183474	29203
77	1	139311.376605	29203
77	2	135810.624970	29203
77	3	135041.054446	29203
77	4	219500.245078	29203
77	5	133000.689895	29203
77	6	152997.384002	29203
77	7	108080.431017	29203
77	8	47566.675924	29203
78	1	93969.395918	29203
