NodeID	PortID	AverageQueueLength	SampleCount
33	2	1499.892990	106364
33	3	146.358157	106364
33	4	89.519179	106364
33	5	165.510144	106364
33	6	172.962017	106364
33	7	136.672749	106313
33	8	13.456398	106313
33	9	19.867373	106313
34	1	1059.422201	106364
34	2	1090.303740	106364
34	3	226.954919	106364
34	4	122.700864	106313
34	5	127.507747	106364
34	6	199.448675	106313
34	7	37.703772	106364
34	8	120.601798	106313
34	9	11.719698	106364
35	1	7038.094731	106364
35	2	350.188118	106364
35	3	186.441719	106364
35	4	175.903943	106364
35	5	255.167895	106364
35	6	10.352901	106313
35	7	11.126246	106364
35	8	34.388186	106364
35	9	47.321199	106364
