NodeID	PortID	AverageQueueLength	SampleCount
32	1	206583.523569	61056
32	2	56198.490026	61056
32	3	37270.186059	61056
32	4	11383.122838	61056
32	5	12286.344962	61056
32	6	333.010188	60955
32	7	238.731443	61056
32	8	60.319100	61056
32	9	231.382452	61056
33	1	195157.423005	61056
33	2	153530.050282	61056
33	3	1351.279874	61056
33	4	2367.651205	61056
33	5	4294.898257	61056
33	6	1918.133386	61056
33	7	972.144087	61005
33	8	14.392410	61005
33	9	85.386968	61005
34	1	48207.910345	61056
34	2	224029.385728	61056
34	3	2228.077863	61056
34	4	2710.216604	61056
34	5	3801.907134	61056
34	6	53.614294	61005
34	7	53.275256	61056
34	8	1224.385690	61005
34	9	67.200570	61056
35	1	168785.469880	61056
35	2	222181.851563	61056
35	3	6582.820968	61056
35	4	8856.287883	61056
35	5	4529.316611	61056
35	6	82.987788	61005
35	7	102.550445	61056
35	8	62.697376	61056
35	9	135.581106	61056
